datetime,AQI_target,AQI_lag_6h,AQI_yesterday_same_hour,AQI_rolling_mean_24h,AQI_trend_24h,PM2.5_current,PM10_current,wind_speed,is_low_wind,pressure,pressure_change_24h,temperature,temp_daily_range,humidity,is_high_humidity,dew_point,hour_sin,hour_cos,is_rush_hour,is_weekend,is_heating_season,month_sin,month_cos
2025-07-06 08:00:00,52.0,49.0,54.0,52.916666666666664,-5.0,30.0,49.0,6.3,0,1001.6,-0.10000000000002274,32.0,10.5,63.0,0,24.1,0.8660254037844387,-0.49999999999999983,1,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 09:00:00,51.0,48.0,58.0,52.5,-10.0,32.0,48.0,6.9,0,1001.5,-0.20000000000004547,31.5,10.5,65.0,0,24.0,0.7071067811865476,-0.7071067811865475,1,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 10:00:00,49.0,54.0,56.0,52.416666666666664,-2.0,34.0,57.0,8.0,0,1001.7,-0.1999999999999318,31.0,10.5,68.0,0,24.4,0.49999999999999994,-0.8660254037844387,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 11:00:00,64.0,56.0,55.0,52.458333333333336,1.0,35.0,61.0,8.5,0,1002.0,-0.10000000000002274,30.5,10.5,73.0,0,25.0,0.258819045102521,-0.9659258262890682,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 12:00:00,74.0,55.0,53.0,52.541666666666664,2.0,32.0,60.0,6.8,0,1002.2,-0.1999999999999318,30.6,10.5,74.0,0,25.5,1.2246467991473532e-16,-1.0,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 13:00:00,99.0,53.0,51.0,52.625,2.0,29.0,55.0,6.0,0,1002.6,0.20000000000004547,31.9,10.5,70.0,0,25.6,-0.2588190451025208,-0.9659258262890683,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 14:00:00,106.0,52.0,51.0,52.666666666666664,1.0,28.0,54.0,5.0,0,1002.7,0.40000000000009095,34.1,10.5,59.0,0,25.0,-0.4999999999999998,-0.8660254037844388,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 15:00:00,108.0,51.0,50.0,52.708333333333336,1.0,27.0,52.0,3.6,0,1002.4,-0.10000000000002274,36.4,10.5,50.0,0,24.3,-0.7071067811865471,-0.7071067811865479,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 16:00:00,115.0,49.0,61.0,52.208333333333336,-12.0,27.0,47.0,3.1,0,1002.2,-0.1999999999999318,37.9,10.5,44.0,0,23.5,-0.8660254037844384,-0.5000000000000004,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 17:00:00,120.0,64.0,50.0,52.791666666666664,14.0,28.0,45.0,5.2,0,1001.8,-0.40000000000009095,39.2,10.5,39.0,0,22.9,-0.9659258262890683,-0.25881904510252063,1,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 18:00:00,118.0,74.0,49.0,53.833333333333336,25.0,29.0,44.0,6.7,0,1001.1,-0.5,40.0,10.5,37.0,0,22.3,-1.0,-1.8369701987210297e-16,1,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 19:00:00,83.0,99.0,55.0,55.666666666666664,44.0,32.0,50.0,7.9,0,1000.2,-0.6999999999999318,40.7,10.5,33.0,0,21.5,-0.9659258262890684,0.2588190451025203,1,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 20:00:00,51.0,106.0,66.0,57.333333333333336,40.0,32.0,50.0,9.6,0,999.4,-0.6000000000000227,41.0,10.5,31.0,0,20.7,-0.8660254037844386,0.5000000000000001,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 21:00:00,50.0,108.0,70.0,58.916666666666664,38.0,31.0,45.0,11.8,0,999.0,-0.39999999999997726,41.0,10.5,30.0,0,20.0,-0.7071067811865477,0.7071067811865474,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 22:00:00,54.0,115.0,61.0,61.166666666666664,54.0,32.0,44.0,13.1,0,998.9,0.0,40.7,10.5,29.0,0,19.4,-0.5000000000000004,0.8660254037844384,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-06 23:00:00,53.0,120.0,58.0,63.75,62.0,34.0,52.0,11.0,0,998.7,0.0,39.8,10.5,30.0,0,19.1,-0.25881904510252157,0.9659258262890681,0,1,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 00:00:00,52.0,118.0,53.0,66.45833333333333,65.0,34.0,55.0,12.3,0,999.1,0.10000000000002274,39.2,10.5,31.0,0,18.8,0.0,1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 01:00:00,51.0,83.0,48.0,67.91666666666667,35.0,27.0,50.0,12.1,0,999.6,0.0,38.0,10.5,34.0,0,19.2,0.25881904510252074,0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 02:00:00,53.0,51.0,43.0,68.25,8.0,26.0,47.0,9.8,0,999.9,-0.20000000000004547,36.7,10.5,40.0,0,21.0,0.49999999999999994,0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 03:00:00,54.0,50.0,45.0,68.45833333333333,5.0,30.0,50.0,3.8,0,1000.6,-0.39999999999997726,35.2,10.5,45.0,0,21.3,0.7071067811865475,0.7071067811865476,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 04:00:00,51.0,54.0,47.0,68.75,7.0,32.0,58.0,3.5,0,1001.2,-0.39999999999997726,34.5,10.5,49.0,0,22.4,0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 05:00:00,49.0,53.0,48.0,68.95833333333333,5.0,31.0,56.0,3.3,0,1001.5,-0.39999999999997726,33.8,10.5,52.0,0,22.5,0.9659258262890683,0.25881904510252074,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 06:00:00,50.0,52.0,48.0,69.125,4.0,27.0,54.0,5.2,0,1001.2,-0.5,33.8,9.0,52.0,0,22.6,1.0,6.123233995736766e-17,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 07:00:00,54.0,51.0,45.0,69.375,6.0,26.0,51.0,7.9,0,1000.6,-1.0,33.0,9.0,56.0,0,23.0,0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 08:00:00,49.0,53.0,49.0,69.54166666666667,4.0,27.0,55.0,7.9,0,1000.1,-1.5,32.2,9.0,61.0,0,23.8,0.8660254037844387,-0.49999999999999983,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 09:00:00,44.0,54.0,48.0,69.79166666666667,6.0,29.0,58.0,7.9,0,1000.0,-1.5,31.3,9.0,66.0,0,24.2,0.7071067811865476,-0.7071067811865475,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 10:00:00,44.0,51.0,54.0,69.66666666666667,-3.0,26.0,51.0,6.9,0,1000.0,-1.7000000000000455,30.6,9.0,70.0,0,24.5,0.49999999999999994,-0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 11:00:00,76.0,49.0,56.0,69.375,-7.0,26.0,49.0,6.2,0,1000.3,-1.7000000000000455,30.1,9.0,73.0,0,24.8,0.258819045102521,-0.9659258262890682,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 12:00:00,103.0,50.0,55.0,69.16666666666667,-5.0,25.0,50.0,7.3,0,1000.3,-1.900000000000091,30.5,9.0,73.0,0,25.0,1.2246467991473532e-16,-1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 13:00:00,108.0,54.0,53.0,69.20833333333333,1.0,25.0,57.0,8.4,0,1000.4,-2.2000000000000455,31.5,9.0,68.0,0,24.8,-0.2588190451025208,-0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 14:00:00,89.0,49.0,52.0,69.08333333333333,-3.0,22.0,49.0,8.2,0,1000.3,-2.400000000000091,33.1,9.0,60.0,0,24.4,-0.4999999999999998,-0.8660254037844388,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 15:00:00,99.0,44.0,51.0,68.79166666666667,-7.0,20.0,44.0,8.2,0,1000.6,-1.7999999999999545,35.5,9.0,51.0,0,23.8,-0.7071067811865471,-0.7071067811865479,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 16:00:00,98.0,44.0,49.0,68.58333333333333,-5.0,21.0,44.0,10.9,0,1000.6,-1.6000000000000227,37.0,9.0,43.0,0,22.2,-0.8660254037844384,-0.5000000000000004,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 17:00:00,89.0,76.0,64.0,69.08333333333333,12.0,20.0,42.0,12.8,0,1000.4,-1.3999999999999773,37.8,9.0,38.0,0,21.2,-0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 18:00:00,64.0,103.0,74.0,70.29166666666667,29.0,21.0,40.0,15.0,0,999.7,-1.3999999999999773,38.5,9.0,35.0,0,20.1,-1.0,-1.8369701987210297e-16,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 19:00:00,45.0,108.0,99.0,70.66666666666667,9.0,21.0,43.0,14.0,0,999.3,-0.900000000000091,38.8,9.0,33.0,0,19.8,-0.9659258262890684,0.2588190451025203,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 20:00:00,38.0,89.0,106.0,69.95833333333333,-17.0,15.0,36.0,12.8,0,998.7,-0.6999999999999318,38.9,9.0,33.0,0,19.6,-0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 21:00:00,32.0,99.0,108.0,69.58333333333333,-9.0,15.0,34.0,13.0,0,998.0,-1.0,39.1,9.0,32.0,0,19.6,-0.7071067811865477,0.7071067811865474,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 22:00:00,29.0,98.0,115.0,68.875,-17.0,15.0,34.0,13.4,0,997.6,-1.2999999999999545,38.8,9.0,33.0,0,19.5,-0.5000000000000004,0.8660254037844384,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-07 23:00:00,32.0,89.0,120.0,67.58333333333333,-31.0,11.0,36.0,13.9,0,997.6,-1.1000000000000227,38.2,9.0,34.0,0,19.7,-0.25881904510252157,0.9659258262890681,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 00:00:00,26.0,64.0,118.0,65.33333333333333,-54.0,9.0,30.0,14.3,0,998.2,-0.8999999999999773,37.0,9.0,37.0,0,20.0,0.0,1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 01:00:00,17.0,45.0,83.0,63.75,-38.0,7.0,32.0,13.8,0,998.9,-0.7000000000000455,35.7,9.0,41.0,0,20.4,0.25881904510252074,0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 02:00:00,23.0,38.0,51.0,63.208333333333336,-13.0,7.0,28.0,12.6,0,999.7,-0.1999999999999318,34.4,9.0,47.0,0,21.4,0.49999999999999994,0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 03:00:00,31.0,32.0,50.0,62.458333333333336,-18.0,8.0,27.0,11.4,0,1001.1,0.5,33.7,9.0,50.0,0,21.8,0.7071067811865475,0.7071067811865476,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 04:00:00,25.0,29.0,54.0,61.416666666666664,-25.0,8.0,29.0,10.2,0,1001.5,0.2999999999999545,32.5,9.0,55.0,0,22.3,0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 05:00:00,19.0,32.0,53.0,60.541666666666664,-21.0,9.0,32.0,11.0,0,1001.4,-0.10000000000002274,31.5,9.0,59.0,0,22.7,0.9659258262890683,0.25881904510252074,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 06:00:00,17.0,26.0,52.0,59.458333333333336,-26.0,6.0,26.0,10.6,0,1001.1,-0.10000000000002274,30.6,7.5,64.0,0,23.1,1.0,6.123233995736766e-17,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 07:00:00,19.0,17.0,51.0,58.041666666666664,-34.0,7.0,17.0,10.4,0,1000.9,0.2999999999999545,30.0,7.5,67.0,0,23.1,0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 08:00:00,20.0,23.0,53.0,56.791666666666664,-30.0,8.0,23.0,11.1,0,1000.9,0.7999999999999545,29.2,7.5,71.0,0,23.5,0.8660254037844387,-0.49999999999999983,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 09:00:00,16.0,31.0,54.0,55.833333333333336,-23.0,9.0,31.0,11.0,0,1000.7,0.7000000000000455,28.7,7.5,76.0,0,24.0,0.7071067811865476,-0.7071067811865475,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 10:00:00,20.0,25.0,51.0,54.75,-26.0,7.0,25.0,10.3,0,1000.9,0.8999999999999773,28.3,7.5,79.0,0,24.4,0.49999999999999994,-0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 11:00:00,22.0,19.0,49.0,53.5,-30.0,6.0,19.0,9.2,0,1001.5,1.2000000000000455,28.0,7.5,80.0,0,24.4,0.258819045102521,-0.9659258262890682,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 12:00:00,22.0,17.0,50.0,52.125,-33.0,6.0,17.0,12.9,0,1001.8,1.5,28.3,7.5,76.0,0,23.6,1.2246467991473532e-16,-1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 20:00:00,17.0,,89.0,36.5,,,,16.9,0,1001.2,2.5,34.5,7.5,46.0,0,21.2,-0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 21:00:00,14.0,,99.0,33.523809523809526,,,,14.6,0,1001.0,3.0,32.3,7.5,54.0,0,21.7,-0.7071067811865477,0.7071067811865474,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 22:00:00,13.0,,98.0,30.3,,,,3.3,0,1001.0,3.3999999999999773,29.2,7.5,73.0,0,24.0,-0.5000000000000004,0.8660254037844384,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-08 23:00:00,14.0,,89.0,27.210526315789473,,,,10.6,0,1000.9,3.2999999999999545,30.4,7.5,68.0,0,23.8,-0.25881904510252157,0.9659258262890681,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 00:00:00,14.0,,64.0,25.166666666666668,,,,13.6,0,1001.0,2.7999999999999545,31.6,7.5,61.0,0,23.0,0.0,1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 01:00:00,15.0,,45.0,24.0,,,,15.8,0,1001.3,2.3999999999999773,30.9,7.5,64.0,0,23.1,0.25881904510252074,0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 02:00:00,14.0,17.0,38.0,22.764705882352942,-21.0,6.0,17.0,16.8,0,1001.8,2.099999999999909,30.5,7.5,66.0,0,23.4,0.49999999999999994,0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 03:00:00,27.0,14.0,32.0,21.705882352941178,-18.0,6.0,14.0,17.8,0,1002.9,1.7999999999999545,29.8,7.5,70.0,0,23.6,0.7071067811865475,0.7071067811865476,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 04:00:00,14.0,13.0,29.0,20.764705882352942,-16.0,7.0,13.0,16.6,0,1003.4,1.8999999999999773,29.0,7.5,74.0,0,24.0,0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 05:00:00,15.0,14.0,32.0,19.705882352941178,-18.0,7.0,14.0,15.9,0,1003.6,2.2000000000000455,28.4,7.5,79.0,0,24.3,0.9659258262890683,0.25881904510252074,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 06:00:00,14.0,14.0,26.0,19.0,-12.0,8.0,14.0,14.5,0,1003.6,2.5,28.0,10.100000000000001,82.0,1,24.6,1.0,6.123233995736766e-17,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 07:00:00,16.0,15.0,17.0,18.88235294117647,-2.0,7.0,15.0,14.5,0,1003.2,2.300000000000068,27.8,10.100000000000001,83.0,1,24.6,0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 08:00:00,16.0,14.0,23.0,18.352941176470587,-9.0,8.0,14.0,14.3,0,1002.7,1.8000000000000682,27.5,10.100000000000001,83.0,1,24.5,0.8660254037844387,-0.49999999999999983,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 09:00:00,16.0,27.0,31.0,18.11764705882353,-4.0,8.0,27.0,12.7,0,1002.6,1.8999999999999773,27.2,10.100000000000001,85.0,1,24.5,0.7071067811865476,-0.7071067811865475,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 10:00:00,20.0,14.0,25.0,17.470588235294116,-11.0,9.0,14.0,12.2,0,1002.7,1.8000000000000682,27.1,10.100000000000001,85.0,1,24.5,0.49999999999999994,-0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 11:00:00,17.0,15.0,19.0,17.235294117647058,-4.0,9.0,15.0,11.7,0,1003.0,1.5,26.9,10.100000000000001,87.0,1,24.5,0.258819045102521,-0.9659258262890682,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 12:00:00,19.0,14.0,17.0,17.058823529411764,-3.0,9.0,14.0,12.3,0,1003.2,1.400000000000091,27.3,10.100000000000001,84.0,1,24.5,1.2246467991473532e-16,-1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 13:00:00,20.0,16.0,19.0,16.88235294117647,-3.0,9.0,16.0,17.7,0,1003.4,1.5,28.5,10.100000000000001,78.0,0,24.1,-0.2588190451025208,-0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 14:00:00,19.0,16.0,20.0,16.647058823529413,-4.0,9.0,16.0,18.5,0,1003.5,1.1000000000000227,30.0,10.100000000000001,69.0,0,23.7,-0.4999999999999998,-0.8660254037844388,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 15:00:00,19.0,16.0,16.0,16.647058823529413,0.0,9.0,16.0,18.5,0,1004.1,1.3000000000000682,31.9,10.100000000000001,61.0,0,23.3,-0.7071067811865471,-0.7071067811865479,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 16:00:00,21.0,20.0,20.0,16.647058823529413,0.0,9.0,15.0,20.5,0,1003.9,1.1000000000000227,33.4,10.100000000000001,54.0,0,22.7,-0.8660254037844384,-0.5000000000000004,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 17:00:00,20.0,17.0,22.0,16.352941176470587,-5.0,8.0,17.0,20.6,0,1003.5,1.1000000000000227,34.8,10.100000000000001,49.0,0,22.4,-0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 18:00:00,20.0,19.0,22.0,16.176470588235293,-3.0,7.0,16.0,20.5,0,1002.9,1.0,36.0,10.100000000000001,44.0,0,21.8,-1.0,-1.8369701987210297e-16,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 19:00:00,22.0,20.0,,16.38888888888889,,6.0,17.0,20.5,0,1002.0,0.6000000000000227,36.8,10.100000000000001,41.0,0,21.2,-0.9659258262890684,0.2588190451025203,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 20:00:00,27.0,19.0,,16.526315789473685,,7.0,17.0,20.1,0,1001.3,0.09999999999990905,36.9,10.100000000000001,40.0,0,21.0,-0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 21:00:00,32.0,19.0,,16.65,,6.0,17.0,20.4,0,1001.0,0.0,37.0,10.100000000000001,39.0,0,20.8,-0.7071067811865477,0.7071067811865474,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 22:00:00,37.0,21.0,,16.857142857142858,,6.0,17.0,21.2,0,1000.6,-0.39999999999997726,36.5,10.100000000000001,40.0,0,20.6,-0.5000000000000004,0.8660254037844384,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-09 23:00:00,43.0,20.0,,17.0,,7.0,20.0,21.8,0,1000.5,-0.39999999999997726,35.3,10.100000000000001,43.0,0,21.0,-0.25881904510252157,0.9659258262890681,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 00:00:00,41.0,20.0,,17.130434782608695,,9.0,20.0,21.3,0,1000.8,-0.20000000000004547,34.3,10.100000000000001,47.0,0,21.2,0.0,1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 01:00:00,37.0,22.0,,17.333333333333332,,12.0,22.0,20.3,0,1001.7,0.40000000000009095,32.7,10.100000000000001,52.0,0,21.6,0.25881904510252074,0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 02:00:00,39.0,27.0,17.0,17.75,10.0,17.0,27.0,18.0,0,1002.5,0.7000000000000455,31.6,10.100000000000001,59.0,0,22.5,0.49999999999999994,0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 03:00:00,39.0,32.0,14.0,18.5,18.0,21.0,32.0,14.0,0,1003.5,0.6000000000000227,30.0,10.100000000000001,67.0,0,23.3,0.7071067811865475,0.7071067811865476,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 04:00:00,40.0,37.0,13.0,19.5,24.0,26.0,35.0,12.4,0,1004.4,1.0,29.4,10.100000000000001,72.0,0,23.8,0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 05:00:00,40.0,43.0,14.0,20.708333333333332,29.0,30.0,38.0,12.9,0,1004.7,1.1000000000000227,28.7,10.100000000000001,76.0,0,24.0,0.9659258262890683,0.25881904510252074,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 06:00:00,40.0,41.0,14.0,21.833333333333332,27.0,29.0,38.0,12.4,0,1004.6,1.0,28.1,8.5,79.0,0,24.2,1.0,6.123233995736766e-17,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 07:00:00,44.0,37.0,15.0,22.75,22.0,26.0,33.0,11.7,0,1004.2,1.0,27.6,8.5,83.0,1,24.5,0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 08:00:00,51.0,39.0,14.0,23.791666666666668,25.0,27.0,33.0,11.7,0,1003.8,1.099999999999909,27.3,8.5,85.0,1,24.5,0.8660254037844387,-0.49999999999999983,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 09:00:00,53.0,39.0,27.0,24.291666666666668,12.0,27.0,37.0,11.5,0,1003.6,1.0,27.0,8.5,87.0,1,24.6,0.7071067811865476,-0.7071067811865475,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 10:00:00,59.0,40.0,14.0,25.375,26.0,28.0,37.0,11.6,0,1003.6,0.8999999999999773,26.7,8.5,89.0,1,24.6,0.49999999999999994,-0.8660254037844387,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 11:00:00,60.0,40.0,15.0,26.416666666666668,25.0,28.0,35.0,10.8,0,1003.7,0.7000000000000455,26.5,8.5,90.0,1,24.6,0.258819045102521,-0.9659258262890682,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 12:00:00,61.0,40.0,14.0,27.5,26.0,28.0,39.0,11.9,0,1004.1,0.8999999999999773,26.9,8.5,87.0,1,24.5,1.2246467991473532e-16,-1.0,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 13:00:00,61.0,44.0,16.0,28.666666666666668,28.0,31.0,38.0,14.2,0,1004.2,0.8000000000000682,28.0,8.5,80.0,0,24.2,-0.2588190451025208,-0.9659258262890683,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 14:00:00,58.0,51.0,16.0,30.125,35.0,36.0,42.0,15.3,0,1004.5,1.0,29.6,8.5,70.0,0,23.7,-0.4999999999999998,-0.8660254037844388,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 15:00:00,60.0,53.0,16.0,31.666666666666668,37.0,37.0,51.0,16.6,0,1005.0,0.8999999999999773,31.0,8.5,64.0,0,23.4,-0.7071067811865471,-0.7071067811865479,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 16:00:00,60.0,59.0,20.0,33.291666666666664,39.0,42.0,56.0,16.2,0,1004.9,1.0,32.1,8.5,59.0,0,23.0,-0.8660254037844384,-0.5000000000000004,0,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 17:00:00,49.0,60.0,17.0,35.083333333333336,43.0,43.0,52.0,17.4,0,1005.0,1.5,33.2,8.5,54.0,0,22.5,-0.9659258262890683,-0.25881904510252063,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 18:00:00,54.0,61.0,19.0,36.833333333333336,42.0,44.0,51.0,17.3,0,1004.8,1.8999999999999773,33.6,8.5,52.0,0,22.5,-1.0,-1.8369701987210297e-16,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 19:00:00,51.0,61.0,20.0,38.541666666666664,41.0,44.0,56.0,16.4,0,1004.0,2.0,34.2,8.5,49.0,0,22.0,-0.9659258262890684,0.2588190451025203,1,0,0,-0.4999999999999998,-0.8660254037844388
2025-07-10 20:00:00,43.0,58.0,19.0,40.166666666666664,39.0,41.0,52.0,17.4,0,1003.4,2.1000000000000227,34.8,8.5,47.0,0,22.0,-0.8660254037844386,0.5000000000000001,0,0,0,-0.4999999999999998,-0.8660254037844388
